SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,05:47:42,2025-10-06,g34p_dark,mrk,,131,,,0.269795,2.922225,0.246991,2.156758,2.063335,2.009696,2.830606,0.767272,22.252129,22.846043,31.341572,0.441786,7.500000,PSF-00438_20251006054742_33c,86.985825,383.960358,0.773451,0.000000,0.000000,0.000000,0.5,0.80,0.019269,1.000000,66.98,65.24,24.47,23.06,23.06,90.31,156.8,-16.6,110.6,0,4.084,05:41:17,2025-10-06,-0.17,1,0.001,0.011,-0.063,76.968,46.332,23.420,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487574,2.504455,1.656040,0.571961,0.278571,-0.015347,0.197445,0.107357,86.985825,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006054742_33c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
24,05:48:18,2025-10-06,g34p_dark,mrk,,156,,,0.237650,2.922557,0.219778,2.637864,2.076711,2.011139,3.129370,1.052660,22.269966,22.996061,34.652481,0.441786,7.500000,PSF-00438_20251006054818_16f,68.183182,283.562073,0.759548,0.000000,0.000000,0.000000,0.5,0.80,0.011072,1.000000,67.23,65.11,24.52,24.73,24.73,90.31,156.8,-11.2,107.1,0,4.083,05:41:17,2025-10-06,-0.17,1,-0.000,0.025,0.024,7.832,3.784,1.887,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487386,2.504761,1.656389,0.581343,0.278047,0.002898,0.201211,0.107334,54.102303,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006054818_16f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
25,05:48:44,2025-10-06,g34p_dark,mrk,,158,,,0.032111,2.920150,0.031762,0.308108,2.031317,2.023640,2.883504,0.852187,22.408762,22.493776,31.930458,0.441786,7.500000,PSF-00438_20251006054844_35e,116.296295,557.173462,0.791275,0.000000,0.000000,0.000000,0.5,0.80,0.009773,1.000000,65.62,65.37,24.55,23.37,23.37,90.31,156.5,156.8,-0.2,0,4.054,05:41:17,2025-10-06,-0.17,1,-0.079,0.031,-0.024,59.425,29.874,14.840,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487725,2.502661,1.653871,0.938248,0.277663,-0.012855,0.203931,0.107329,116.296295,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006054844_35e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
26,05:49:28,2025-10-06,g34p_dark,mrk,,156,,,0.158520,2.922403,0.150364,1.881999,2.059238,2.012438,3.156968,1.097729,22.283178,22.801380,34.956238,0.441786,7.500000,PSF-00438_20251006054928_524,77.733276,317.004211,0.754788,0.000000,0.000000,0.000000,0.5,0.80,0.008002,1.000000,66.30,64.80,24.61,24.88,24.88,90.31,156.8,4.2,97.3,0,4.081,05:41:17,2025-10-06,-0.17,1,0.018,0.005,-0.056,67.374,33.902,16.573,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486963,2.503534,1.656227,0.608437,0.277047,0.003539,0.208652,0.107325,77.733276,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006054928_524,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
27,05:50:26,2025-10-06,g34p_dark,mrk,,148,,,0.187970,2.921931,0.176609,1.992440,2.117013,2.067484,3.106363,0.989349,22.893950,23.442408,34.397808,0.441786,7.500000,PSF-00438_20251006055026_3e9,67.558762,322.562469,0.790556,0.000000,0.000000,0.000000,0.5,0.80,0.007627,1.000000,67.87,66.29,24.68,24.61,24.61,90.31,156.7,8.0,94.9,0,4.080,05:41:17,2025-10-06,-0.17,1,-0.035,-0.006,-0.030,-5.011,39.931,41.774,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.488870,2.505560,1.655732,0.615367,0.276260,-0.000345,0.214671,0.107323,67.558762,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055026_3e9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
28,05:50:52,2025-10-06,g34p_dark,mrk,,141,,,-0.010753,2.919890,-0.010793,-0.099235,2.026961,2.029434,2.834926,0.807965,22.472677,22.445290,31.392179,0.441786,7.500000,PSF-00438_20251006055052_8ba,112.833740,607.485291,0.814261,0.000000,0.000000,0.000000,0.5,0.80,0.009021,1.000000,64.86,64.94,24.71,23.09,23.09,90.31,156.5,156.5,-0.0,0,4.079,05:41:17,2025-10-06,-0.17,1,-0.147,-0.069,0.006,106.038,57.927,29.999,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487119,2.501623,1.653600,0.937582,0.275894,-0.017813,0.217348,0.107326,112.833740,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055052_8ba,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
29,05:51:32,2025-10-06,g34p_dark,mrk,,146,,,0.055822,2.922109,0.054776,0.587323,2.036675,2.022063,2.978171,0.941495,22.389061,22.550859,32.975460,0.441786,7.500000,PSF-00438_20251006055132_a1b,86.889626,329.993591,0.736693,0.000000,0.000000,0.000000,0.5,0.80,0.021048,1.000000,64.99,64.52,24.76,23.91,23.91,90.31,156.8,-17.1,110.9,0,4.078,05:41:17,2025-10-06,-0.17,1,-0.001,-0.001,0.014,79.324,44.852,22.723,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486570,2.501781,1.655918,0.571017,0.275384,-0.009190,0.221418,0.107365,86.889626,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055132_a1b,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
30,05:52:08,2025-10-06,g34p_dark,mrk,,133,,,-0.015852,2.922338,-0.015938,-0.144037,2.019690,2.023273,2.813986,0.794296,22.404081,22.364403,31.159790,0.441786,7.500000,PSF-00438_20251006055208_20e,94.709160,582.097656,0.837297,0.000000,0.000000,0.000000,0.5,0.80,0.007811,1.000000,64.21,64.32,24.82,22.97,22.97,90.31,156.8,156.7,0.1,0,4.077,05:51:45,2025-10-06,-0.05,1,-0.051,-0.158,-0.040,10.961,86.091,43.779,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486294,2.500589,1.656159,0.938051,0.274699,-0.020414,0.225088,0.107322,94.709160,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055208_20e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
31,05:52:36,2025-10-06,g34p_dark,mrk,,150,,,-0.000120,2.920935,-0.000120,-0.001338,2.039131,2.039165,3.014533,0.975401,22.579300,22.578930,33.379372,0.441786,7.500000,PSF-00438_20251006055236_ed2,56.777000,427.599548,0.867219,0.000000,0.000000,0.000000,0.5,0.80,0.008918,1.000000,64.71,64.71,24.85,24.11,24.11,90.31,156.6,156.7,-0.1,0,4.076,05:51:45,2025-10-06,-0.05,1,-0.045,-0.163,-0.103,-63.447,71.557,36.416,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486794,2.501241,1.654691,0.938108,0.274380,-0.007960,0.227799,0.107324,56.777000,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055236_ed2,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
32,05:53:24,2025-10-06,g34p_dark,mrk,,137,,,-0.008207,2.923507,-0.008231,-0.073919,2.039325,2.041162,2.828568,0.789242,22.601107,22.580767,31.319782,0.441786,7.500000,PSF-00438_20251006055324_31d,80.833557,358.914978,0.774784,0.000000,0.000000,0.000000,0.5,0.80,0.023245,1.000000,64.56,64.62,24.89,23.05,23.05,90.31,156.9,156.4,0.3,0,4.071,05:51:45,2025-10-06,-0.05,1,-0.031,-0.165,0.001,1.891,79.320,39.717,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486666,2.501037,1.657386,0.937264,0.273942,-0.020251,0.232610,0.107368,80.833557,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055324_31d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
33,05:55:51,2025-10-06,g34p_dark,mrk,,181,,,-0.017130,2.922465,-0.017231,-0.166806,2.030886,2.035035,2.881346,0.850460,22.533823,22.487881,31.904976,0.441786,7.500000,PSF-00438_20251006055551_1e6,118.136284,616.296143,0.808312,0.000000,0.000000,0.000000,0.5,0.80,0.010369,1.000000,63.85,63.98,25.01,23.36,23.36,90.31,156.8,156.4,0.2,0,4.067,05:51:45,2025-10-06,-0.05,1,-0.021,-0.108,-0.052,100.175,65.236,32.525,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485801,2.500070,1.656292,0.937315,0.272656,-0.018182,0.247106,0.107330,118.136284,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055551_1e6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
34,05:56:17,2025-10-06,g34p_dark,mrk,,179,,,0.024667,2.922407,0.024461,0.237756,2.037440,2.031526,2.891325,0.853885,22.494221,22.559702,32.014412,0.441786,7.500000,PSF-00438_20251006055617_ef2,91.090324,416.188354,0.781132,0.000000,0.000000,0.000000,0.5,0.80,0.008530,1.000000,64.00,63.82,25.02,23.41,23.41,90.31,156.8,49.3,68.6,0,4.071,05:51:45,2025-10-06,-0.05,1,-0.062,0.020,0.007,89.507,44.922,22.173,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485593,2.500273,1.656231,0.693961,0.272519,-0.017686,0.249595,0.107326,91.359619,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055617_ef2,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
35,05:56:47,2025-10-06,g34p_dark,mrk,,178,,,0.084821,2.921966,0.082429,1.165601,2.073326,2.044335,3.312343,1.239017,22.636047,22.957050,36.676163,0.441786,7.500000,PSF-00438_20251006055647_ee8,75.548889,298.729431,0.747099,0.000000,0.000000,0.000000,0.5,0.80,0.055442,1.000000,65.08,64.17,25.03,25.69,25.69,90.31,156.7,-15.9,110.1,0,4.070,05:51:45,2025-10-06,-0.05,1,0.007,0.012,-0.005,-0.409,-0.320,72.888,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486044,2.501672,1.655769,0.573212,0.272373,0.007887,0.252403,0.107468,75.548889,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055647_ee8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
36,05:57:22,2025-10-06,g34p_dark,mrk,,177,,,0.144789,2.922523,0.137954,1.612338,2.092367,2.052291,3.117454,1.025087,22.724207,23.167952,34.518330,0.441786,7.500000,PSF-00438_20251006055722_733,82.834122,336.624390,0.753927,0.000000,0.000000,0.000000,0.5,0.80,0.013388,1.000000,65.61,64.36,25.05,24.67,24.67,90.31,156.8,-14.4,109.2,0,4.069,05:51:45,2025-10-06,-0.05,1,0.013,0.027,0.013,0.143,16.814,44.321,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486284,2.502366,1.656353,0.575722,0.272201,-0.003908,0.255739,0.107341,82.834122,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055722_733,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
37,05:58:14,2025-10-06,g34p_dark,mrk,,186,,,0.078687,2.922618,0.076624,0.875729,2.058714,2.036940,3.061625,1.002911,22.554483,22.795572,33.900528,0.441786,7.500000,PSF-00438_20251006055814_e94,77.821609,266.265381,0.707729,0.000000,0.000000,0.000000,0.5,0.80,0.012905,1.000000,64.49,63.80,25.07,24.37,24.37,90.31,156.8,-18.5,111.8,0,4.040,05:51:45,2025-10-06,-0.05,1,0.010,0.018,0.023,-0.266,8.130,-3.292,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485563,2.500890,1.656453,0.568707,0.271996,-0.007541,0.260577,0.107342,77.821609,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055814_e94,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
38,05:59:02,2025-10-06,g34p_dark,mrk,,189,,,-0.010369,2.923043,-0.010406,-0.092981,2.046905,2.049216,2.832105,0.785200,22.690283,22.664690,31.358950,0.441786,7.500000,PSF-00438_20251006055902_221,164.230225,644.714722,0.745267,0.000000,0.000000,0.000000,0.5,0.80,0.013471,1.000000,64.08,64.15,25.08,23.07,23.07,90.31,156.9,156.6,0.2,0,4.067,05:51:45,2025-10-06,-0.05,1,-0.157,-0.118,0.052,138.414,73.837,37.217,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486006,2.500353,1.656898,0.937868,0.271882,-0.022175,0.264944,0.107342,164.230225,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055902_221,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
39,05:59:38,2025-10-06,g34p_dark,mrk,,166,,,-0.021701,2.921501,-0.021864,-0.222713,2.043833,2.049376,2.938418,0.894586,22.691925,22.630548,32.535942,0.441786,7.500000,PSF-00438_20251006055938_3de,145.757675,595.284119,0.755146,0.000000,0.000000,0.000000,0.5,0.80,0.010407,1.000000,63.97,64.14,25.08,23.68,23.68,90.31,156.7,156.5,0.1,0,4.066,05:51:45,2025-10-06,-0.05,1,-0.011,-0.114,-0.032,1.106,123.181,84.486,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485995,2.500209,1.655283,0.937474,0.271844,-0.015395,0.268295,0.107332,145.757675,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006055938_3de,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
40,06:00:09,2025-10-06,g34p_dark,mrk,,188,,,0.051652,2.921250,0.050755,0.595421,2.050223,2.035402,3.079600,1.029377,22.537754,22.701868,34.100037,0.441786,7.500000,PSF-00438_20251006060009_26c,93.281151,305.495728,0.694656,0.000000,0.000000,0.000000,0.5,0.80,0.015318,1.000000,64.16,63.69,25.08,24.46,24.46,90.31,156.6,-16.7,110.7,0,4.065,05:51:45,2025-10-06,-0.05,1,0.005,0.033,0.045,-3.119,-7.159,76.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.485413,2.500454,1.655019,0.571787,0.271811,-0.006631,0.271027,0.107351,93.281151,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060009_26c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
41,06:00:51,2025-10-06,g34p_dark,mrk,,164,,,0.169477,2.921843,0.160186,1.568147,2.093232,2.054235,2.952632,0.859399,22.746428,23.178236,32.694313,0.441786,7.500000,PSF-00438_20251006060051_5e5,87.726471,330.669891,0.734701,0.000000,0.000000,0.000000,0.5,0.80,0.048797,1.000000,65.48,64.26,25.09,23.76,23.76,90.31,156.7,-16.8,110.7,0,4.065,05:51:45,2025-10-06,-0.05,1,0.022,-0.000,0.005,60.436,-22.746,-1.476,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486145,2.502177,1.655640,0.571636,0.271746,-0.014599,0.274792,0.107450,87.726471,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060051_5e5,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
42,06:01:18,2025-10-06,g34p_dark,mrk,,173,,,0.012817,2.921823,0.012761,0.145835,2.080320,2.076693,3.082976,1.002656,22.994137,23.034300,34.136192,0.441786,7.500000,PSF-00438_20251006060118_5fd,103.529335,617.588989,0.832365,0.000000,0.000000,0.000000,0.5,0.80,0.094332,1.000000,65.05,64.94,25.10,24.48,24.48,90.31,156.7,156.5,0.1,0,4.064,05:51:45,2025-10-06,-0.05,1,-0.025,-0.028,0.033,17.910,29.281,14.742,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487025,2.501622,1.655620,0.937568,0.271687,-0.006554,0.277290,0.107556,103.529335,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060118_5fd,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
43,06:01:49,2025-10-06,g34p_dark,mrk,,161,,,0.167259,2.922668,0.158206,2.314877,2.148277,2.090779,3.429028,1.280751,23.148823,23.785442,37.965744,0.441786,7.500000,PSF-00438_20251006060149_fb8,101.238724,344.841248,0.706419,0.000000,0.000000,0.000000,0.5,0.80,0.024340,1.000000,67.11,65.31,25.11,26.27,26.27,90.32,156.8,-10.7,106.8,0,4.063,05:51:45,2025-10-06,-0.05,1,0.001,0.013,0.026,-0.883,4.800,75.349,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487501,2.504295,1.656505,0.582091,0.271497,0.013692,0.280073,0.107378,101.238724,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060149_fb8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
44,06:02:24,2025-10-06,g34p_dark,mrk,,192,,,-0.006850,2.922354,-0.006866,-0.084102,2.087389,2.089479,3.161571,1.074183,23.134888,23.111736,35.005173,0.441786,7.500000,PSF-00438_20251006060224_789,116.126778,504.725586,0.769921,0.000000,0.000000,0.000000,0.5,0.80,0.118353,1.000000,65.01,65.08,25.16,24.90,24.90,90.32,156.8,156.8,-0.0,0,4.033,06:02:02,2025-10-06,-0.02,1,-0.038,0.017,-0.017,40.960,25.319,-69.491,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487188,2.501513,1.656176,0.938396,0.270962,-0.002546,0.283152,0.107647,116.126778,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060224_789,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
45,06:02:58,2025-10-06,g34p_dark,mrk,,183,,,-0.013469,2.921667,-0.013532,-0.133203,2.078526,2.081840,2.942839,0.864313,23.050940,23.014250,32.584263,0.441786,7.500000,PSF-00438_20251006060258_40c,156.810516,627.094727,0.749941,0.000000,0.000000,0.000000,0.5,0.80,0.513243,1.000000,64.63,64.73,25.19,23.71,23.71,90.31,156.7,156.4,0.2,2,4.061,06:02:02,2025-10-06,-0.02,1,-0.059,0.010,0.018,1.662,0.886,0.500,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486734,2.501005,1.655457,0.937323,0.270660,-0.016365,0.286109,0.108840,156.810516,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060258_40c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
46,06:03:26,2025-10-06,g34p_dark,mrk,,172,,,0.078967,2.921974,0.076889,0.861082,2.112906,2.091498,3.095168,0.982262,23.158009,23.395041,34.271091,0.441786,7.500000,PSF-00438_20251006060326_846,74.268219,319.954987,0.767879,0.000000,0.000000,0.000000,0.5,0.80,0.016933,1.000000,65.63,64.97,25.21,24.55,24.55,90.31,156.7,-16.4,110.5,0,4.060,06:02:02,2025-10-06,-0.02,1,-0.000,0.008,0.021,20.197,-6.060,0.377,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.487029,2.502304,1.655777,0.572202,0.270469,-0.007097,0.288513,0.107351,74.268219,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060326_846,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
47,06:03:55,2025-10-06,g34p_dark,mrk,,162,,,0.050908,2.922044,0.050037,0.692993,2.092353,2.075121,3.305814,1.213460,22.976425,23.167221,36.603054,0.441786,7.500000,PSF-00438_20251006060355_caf,96.600655,320.098389,0.698216,0.000000,0.000000,0.000000,0.5,0.80,0.014841,1.000000,64.91,64.38,25.23,25.65,25.65,90.32,156.7,-17.4,111.1,0,4.032,06:02:02,2025-10-06,-0.02,1,0.015,0.017,0.015,-3.723,53.928,72.996,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.486266,2.501365,1.655850,0.570509,0.270252,0.005256,0.290987,0.107349,96.600655,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251006060355_caf,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:23.367Z
