#,Date-Time (CDT/CST),Temperature   (°C),Light   (lux),Host Connected,End of File
84,08/06/2025 20:02:48,26.60,1635.84,,
85,08/06/2025 20:07:48,26.42,1449.60,,
86,08/06/2025 20:12:48,26.30,1274.56,,
87,08/06/2025 20:17:48,26.17,1052.80,,
88,08/06/2025 20:22:48,26.04,723.20,,
89,08/06/2025 20:27:48,25.87,471.68,,
90,08/06/2025 20:32:48,25.74,313.04,,
91,08/06/2025 20:37:48,25.65,207.76,,
92,08/06/2025 20:42:48,25.57,127.76,,
93,08/06/2025 20:47:48,25.39,72.56,,
94,08/06/2025 20:52:48,25.18,33.73,,
95,08/06/2025 20:57:48,25.01,13.10,,
96,08/06/2025 21:02:48,24.92,4.15,,
97,08/06/2025 21:07:48,24.75,1.24,,
98,08/06/2025 21:12:48,24.71,0.41,,
99,08/06/2025 21:17:48,24.71,0.00,,
100,08/06/2025 21:22:48,24.49,0.00,,
101,08/06/2025 21:27:48,24.41,0.00,,
102,08/06/2025 21:32:48,24.28,0.00,,
103,08/06/2025 21:37:48,24.24,0.00,,
104,08/06/2025 21:42:48,24.19,0.00,,
105,08/06/2025 21:47:48,24.06,0.00,,
106,08/06/2025 21:52:48,24.02,0.00,,
107,08/06/2025 21:57:48,24.02,0.00,,
108,08/06/2025 22:02:48,23.89,0.00,,
109,08/06/2025 22:07:48,23.94,0.00,,
110,08/06/2025 22:12:48,23.98,0.00,,
111,08/06/2025 22:17:48,24.02,0.00,,
112,08/06/2025 22:22:48,23.98,0.00,,
113,08/06/2025 22:27:48,23.89,0.00,,
114,08/06/2025 22:32:48,23.89,0.00,,
115,08/06/2025 22:37:48,23.89,0.00,,
116,08/06/2025 22:42:48,23.85,0.00,,
117,08/06/2025 22:47:48,23.81,0.00,,
118,08/06/2025 22:52:48,23.64,0.00,,
119,08/06/2025 22:57:48,23.64,0.00,,
120,08/06/2025 23:02:48,23.42,0.00,,
121,08/06/2025 23:07:48,23.29,0.00,,
122,08/06/2025 23:12:48,23.16,0.00,,
123,08/06/2025 23:17:48,23.16,0.00,,
124,08/06/2025 23:22:48,23.12,0.00,,
125,08/06/2025 23:27:48,22.95,0.00,,
126,08/06/2025 23:32:48,22.95,0.00,,
127,08/06/2025 23:37:48,22.86,0.00,,
128,08/06/2025 23:42:48,22.95,0.00,,
129,08/06/2025 23:47:48,22.78,0.00,,
130,08/06/2025 23:52:48,22.69,0.20,,
131,08/06/2025 23:57:48,22.65,0.00,,
132,08/07/2025 00:02:48,22.65,0.00,,
133,08/07/2025 00:07:48,22.56,0.00,,
134,08/07/2025 00:12:48,22.52,0.00,,
135,08/07/2025 00:17:48,22.52,0.00,,
136,08/07/2025 00:22:48,22.43,0.00,,
137,08/07/2025 00:27:48,22.43,0.00,,
138,08/07/2025 00:32:48,22.52,0.00,,
139,08/07/2025 00:37:48,22.43,0.00,,
140,08/07/2025 00:42:48,22.48,0.00,,
141,08/07/2025 00:47:48,22.35,0.00,,
142,08/07/2025 00:52:48,22.31,0.00,,
143,08/07/2025 00:57:48,22.22,0.00,,
144,08/07/2025 01:02:48,22.18,0.00,,
145,08/07/2025 01:07:48,22.13,0.00,,
146,08/07/2025 01:12:48,22.13,0.00,,
147,08/07/2025 01:17:48,22.18,0.00,,
148,08/07/2025 01:22:48,22.09,0.00,,
149,08/07/2025 01:27:48,22.05,0.00,,
150,08/07/2025 01:32:48,22.09,0.00,,
151,08/07/2025 01:37:48,22.05,0.00,,
152,08/07/2025 01:42:48,22.01,0.00,,
153,08/07/2025 01:47:48,21.96,0.00,,
154,08/07/2025 01:52:48,21.92,0.00,,
155,08/07/2025 01:57:48,21.92,0.00,,
156,08/07/2025 02:02:48,21.83,0.00,,
157,08/07/2025 02:07:48,21.75,0.00,,
158,08/07/2025 02:12:48,21.70,0.00,,
159,08/07/2025 02:17:48,21.70,0.00,,
160,08/07/2025 02:22:48,21.62,0.00,,
161,08/07/2025 02:27:48,21.53,0.00,,
162,08/07/2025 02:32:48,21.49,0.00,,
163,08/07/2025 02:37:48,21.49,0.00,,
164,08/07/2025 02:42:48,21.45,0.00,,
165,08/07/2025 02:47:48,21.45,0.20,,
166,08/07/2025 02:52:48,21.40,0.00,,
167,08/07/2025 02:57:48,21.36,0.00,,
168,08/07/2025 03:02:48,21.36,0.00,,
169,08/07/2025 03:07:48,21.28,0.00,,
170,08/07/2025 03:12:48,21.28,0.00,,
171,08/07/2025 03:17:48,21.15,0.00,,
172,08/07/2025 03:22:48,21.19,0.00,,
173,08/07/2025 03:27:48,21.10,0.00,,
174,08/07/2025 03:32:48,21.06,0.00,,
175,08/07/2025 03:37:48,21.02,0.00,,
176,08/07/2025 03:42:48,20.93,0.00,,
177,08/07/2025 03:47:48,20.98,0.00,,
178,08/07/2025 03:52:48,20.89,0.00,,
179,08/07/2025 03:57:48,20.80,0.00,,
180,08/07/2025 04:02:48,20.76,0.00,,
181,08/07/2025 04:07:48,20.68,0.00,,
182,08/07/2025 04:12:48,20.63,0.00,,
183,08/07/2025 04:17:48,20.72,0.00,,
184,08/07/2025 04:22:48,20.72,0.00,,
185,08/07/2025 04:27:48,20.68,0.00,,
186,08/07/2025 04:32:48,20.68,0.00,,
187,08/07/2025 04:37:48,20.68,0.00,,
188,08/07/2025 04:42:48,20.68,0.00,,
189,08/07/2025 04:47:48,20.59,0.00,,
190,08/07/2025 04:52:48,20.55,0.00,,
191,08/07/2025 04:57:48,20.46,0.00,,
192,08/07/2025 05:02:48,20.46,0.00,,
193,08/07/2025 05:07:48,20.42,0.00,,
194,08/07/2025 05:12:48,20.37,0.00,,
195,08/07/2025 05:17:48,20.25,0.00,,
196,08/07/2025 05:22:48,20.29,0.00,,
197,08/07/2025 05:27:48,20.25,0.00,,
198,08/07/2025 05:32:48,20.16,0.00,,
199,08/07/2025 05:37:48,20.16,0.00,,
200,08/07/2025 05:42:48,20.07,0.00,,
201,08/07/2025 05:47:48,20.03,0.00,,
202,08/07/2025 05:52:48,19.99,0.00,,
203,08/07/2025 05:57:48,19.95,0.20,,
204,08/07/2025 06:02:48,19.99,0.00,,
205,08/07/2025 06:07:48,19.99,0.00,,
206,08/07/2025 06:12:48,19.95,0.00,,
207,08/07/2025 06:17:48,19.95,0.00,,
208,08/07/2025 06:22:48,19.90,0.00,,
209,08/07/2025 06:27:48,19.86,0.00,,
210,08/07/2025 06:32:48,19.86,0.20,,
211,08/07/2025 06:37:48,19.77,0.83,,
212,08/07/2025 06:42:48,19.77,2.90,,
213,08/07/2025 06:47:48,19.82,9.55,,
214,08/07/2025 06:52:48,19.82,26.26,,
215,08/07/2025 06:57:48,19.82,60.56,,
216,08/07/2025 07:02:48,19.77,123.52,,
217,08/07/2025 07:07:48,20.16,212.16,,
218,08/07/2025 07:12:48,20.12,333.92,,
219,08/07/2025 07:17:48,19.95,482.08,,
220,08/07/2025 07:22:48,19.86,661.44,,
221,08/07/2025 07:27:48,20.33,845.12,,
222,08/07/2025 07:32:48,20.25,1029.76,,
223,08/07/2025 07:37:48,20.20,1229.76,,
224,08/07/2025 07:42:48,20.20,1420.80,,
225,08/07/2025 07:47:48,20.25,1607.68,,
226,08/07/2025 07:52:48,20.42,1813.76,,
227,08/07/2025 07:57:48,20.55,2012.80,,
228,08/07/2025 08:02:48,20.68,2261.76,,
229,08/07/2025 08:07:48,20.85,2509.44,,
230,08/07/2025 08:12:48,20.93,2721.28,,
231,08/07/2025 08:17:48,21.19,2942.72,,
232,08/07/2025 08:22:48,21.28,3077.12,,
233,08/07/2025 08:27:48,21.49,3248.64,,
234,08/07/2025 08:32:48,21.70,3426.56,,
235,08/07/2025 08:37:48,21.83,3696.64,,
236,08/07/2025 08:42:48,22.13,3909.12,,
237,08/07/2025 08:47:48,22.43,4294.40,,
238,08/07/2025 08:52:48,22.78,4935.68,,
239,08/07/2025 08:57:48,23.08,4756.48,,
240,08/07/2025 09:02:48,23.29,5022.72,,
241,08/07/2025 09:07:48,23.42,5396.48,,
242,08/07/2025 09:12:48,23.59,5621.76,,
243,08/07/2025 09:17:48,23.81,6041.60,,
244,08/07/2025 09:22:48,24.06,6356.48,,
245,08/07/2025 09:27:48,24.41,6832.64,,
246,08/07/2025 09:32:48,24.75,7459.84,,
247,08/07/2025 09:37:48,25.14,7779.84,,
248,08/07/2025 09:42:48,25.57,8463.36,,
249,08/07/2025 09:47:48,26.08,9354.24,,
250,08/07/2025 09:52:48,26.68,10296.32,,
251,08/07/2025 09:57:48,27.67,12902.40,,
252,08/07/2025 10:02:48,29.60,22364.16,,
253,08/07/2025 10:07:48,31.92,25139.20,,
254,08/07/2025 10:12:48,33.03,13224.96,,
255,08/07/2025 10:17:48,31.96,11719.68,,
256,08/07/2025 10:22:48,31.14,11432.96,,
257,08/07/2025 10:27:48,30.89,11366.40,,
258,08/07/2025 10:32:48,30.93,11463.68,,
259,08/07/2025 10:37:48,30.89,11765.76,,
260,08/07/2025 10:42:48,31.10,12549.12,,
261,08/07/2025 10:47:48,34.10,47288.32,,
262,08/07/2025 10:52:48,38.82,50360.32,,
263,08/07/2025 10:57:48,41.87,51384.32,,
264,08/07/2025 11:02:48,43.58,52408.32,,
265,08/07/2025 11:07:48,44.96,53719.04,,
266,08/07/2025 11:12:48,44.27,16348.16,,
267,08/07/2025 11:17:48,41.95,54292.48,,
268,08/07/2025 11:22:48,44.83,58040.32,,
269,08/07/2025 11:27:48,46.63,55767.04,,
270,08/07/2025 11:32:48,47.36,48640.00,,
271,08/07/2025 11:37:48,47.53,54620.16,,
272,08/07/2025 11:42:48,48.77,63979.52,,
273,08/07/2025 11:47:48,49.93,60846.08,,
274,08/07/2025 11:52:48,49.98,34498.56,,
275,08/07/2025 11:57:48,45.81,33361.92,,
276,08/07/2025 12:02:48,48.05,66805.76,,
277,08/07/2025 12:07:48,50.41,66826.24,,
278,08/07/2025 12:12:48,52.16,62464.00,,
279,08/07/2025 12:17:48,52.51,42209.28,,
280,08/07/2025 12:22:48,50.53,33085.44,,
281,08/07/2025 12:27:48,48.60,33914.88,,
282,08/07/2025 12:32:48,47.02,54558.72,,
283,08/07/2025 12:37:48,47.62,62976.00,,
284,08/07/2025 12:42:48,47.83,50114.56,,
285,08/07/2025 12:47:48,42.60,17648.64,,
286,08/07/2025 12:52:48,44.70,69918.72,,
287,08/07/2025 12:57:48,48.09,69591.04,,
288,08/07/2025 13:02:48,50.06,68136.96,,
289,08/07/2025 13:07:48,51.31,70225.92,,
290,08/07/2025 13:12:48,51.91,76103.68,,
291,08/07/2025 13:17:48,52.29,78274.56,,
292,08/07/2025 13:22:48,52.59,68853.76,,
293,08/07/2025 13:27:48,52.98,74321.92,,
294,08/07/2025 13:32:48,53.19,74485.76,,
295,08/07/2025 13:37:48,53.11,68485.12,,
296,08/07/2025 13:42:48,51.18,33505.28,,
297,08/07/2025 13:47:48,46.07,27955.20,,
298,08/07/2025 13:52:48,48.30,74240.00,,
299,08/07/2025 13:57:48,50.71,71659.52,,
300,08/07/2025 14:02:48,51.86,71127.04,,
301,08/07/2025 14:07:48,49.20,13900.80,,
302,08/07/2025 14:12:48,44.27,11842.56,,
303,08/07/2025 14:17:48,41.22,9354.24,,
304,08/07/2025 14:22:48,39.77,8855.04,,
305,08/07/2025 14:27:48,39.08,8629.76,,
306,08/07/2025 14:32:48,38.99,8634.88,,
307,08/07/2025 14:37:48,39.21,8650.24,,
308,08/07/2025 14:42:48,40.45,6812.16,,
309,08/07/2025 14:47:48,41.18,5550.08,,
310,08/07/2025 14:52:48,41.27,4935.68,,
311,08/07/2025 14:57:48,41.65,5944.32,,
312,08/07/2025 15:02:48,42.00,7014.40,,
313,08/07/2025 15:07:48,41.95,1846.40,,
314,08/07/2025 15:12:48,41.74,1510.40,,
315,08/07/2025 15:17:48,41.44,1427.20,,
316,08/07/2025 15:22:48,41.22,1370.24,,
317,08/07/2025 15:27:48,41.14,1338.24,,
318,08/07/2025 15:32:48,40.97,1332.48,,
319,08/07/2025 15:37:48,41.01,1324.16,,
320,08/07/2025 15:42:48,40.97,1328.64,,
321,08/07/2025 15:47:48,41.05,1342.72,,
322,08/07/2025 15:52:48,41.10,1387.52,,
323,08/07/2025 15:57:48,41.27,1723.52,,
324,08/07/2025 16:02:48,41.87,6720.00,,
325,08/07/2025 16:07:48,42.25,6696.96,,
326,08/07/2025 16:12:48,42.47,4962.56,,
327,08/07/2025 16:17:48,42.47,4275.20,,
328,08/07/2025 16:22:48,42.08,2004.48,,
329,08/07/2025 16:27:48,41.44,2341.76,,
330,08/07/2025 16:32:48,41.05,1283.84,,
331,08/07/2025 16:37:48,40.80,1289.60,,
332,08/07/2025 16:42:48,41.01,4779.52,,
333,08/07/2025 16:47:48,41.40,5198.08,,
334,08/07/2025 16:52:48,41.52,5121.28,,
335,08/07/2025 16:57:48,41.48,3221.76,,
336,08/07/2025 17:02:48,41.10,3303.68,,
337,08/07/2025 17:07:48,41.05,3517.44,,
338,08/07/2025 17:12:48,40.97,2869.76,,
339,08/07/2025 17:17:48,40.84,2959.36,,
340,08/07/2025 17:22:48,40.19,1117.76,,
341,08/07/2025 17:27:48,39.51,1087.04,,
342,08/07/2025 17:32:48,39.47,3729.92,,
343,08/07/2025 17:37:48,39.25,3473.92,,
344,08/07/2025 17:42:48,38.82,1664.00,,
345,08/07/2025 17:47:48,38.44,1992.96,,
346,08/07/2025 17:52:48,38.61,5171.20,,
347,08/07/2025 17:57:48,37.92,941.76,,
348,08/07/2025 18:02:48,37.32,1178.24,,
349,08/07/2025 18:07:48,36.89,837.12,,
350,08/07/2025 18:12:48,36.25,743.04,,
351,08/07/2025 18:17:48,35.82,695.04,,
352,08/07/2025 18:22:48,35.35,644.80,,
353,08/07/2025 18:27:48,34.96,612.00,,
354,08/07/2025 18:32:48,34.75,777.60,,
355,08/07/2025 18:37:48,34.40,530.24,,
356,08/07/2025 18:42:48,34.02,498.56,,
357,08/07/2025 18:47:48,33.72,476.96,,
358,08/07/2025 18:52:48,33.42,451.68,,
359,08/07/2025 18:57:48,33.25,428.48,,
360,08/07/2025 19:02:48,32.99,406.40,,
361,08/07/2025 19:07:48,32.77,385.76,,
362,08/07/2025 19:12:48,32.56,355.84,,
363,08/07/2025 19:17:48,32.34,334.88,,
364,08/07/2025 19:22:48,32.04,313.28,,
365,08/07/2025 19:27:48,31.83,291.44,,
366,08/07/2025 19:32:48,31.57,269.68,,
367,08/07/2025 19:37:48,31.36,249.76,,
368,08/07/2025 19:42:48,31.14,228.80,,
369,08/07/2025 19:47:48,30.97,207.76,,
370,08/07/2025 19:52:48,30.76,186.16,,
371,08/07/2025 19:57:48,30.59,164.48,,
372,08/07/2025 20:02:48,30.46,146.96,,
373,08/07/2025 20:07:48,30.33,128.60,,
374,08/07/2025 20:12:48,30.11,108.56,,
375,08/07/2025 20:17:48,29.98,90.92,,
376,08/07/2025 20:22:48,29.77,71.30,,
377,08/07/2025 20:27:48,29.60,53.76,,
378,08/07/2025 20:32:48,29.47,37.89,,
379,08/07/2025 20:37:48,29.34,24.36,,
380,08/07/2025 20:42:48,29.13,13.91,,
381,08/07/2025 20:47:48,29.00,6.43,,
382,08/07/2025 20:52:48,28.91,2.49,,
383,08/07/2025 20:57:48,28.78,0.62,,
384,08/07/2025 21:02:48,28.70,0.00,,
385,08/07/2025 21:07:48,28.57,0.00,,
386,08/07/2025 21:12:48,28.44,0.00,,
387,08/07/2025 21:17:48,28.31,0.00,,
388,08/07/2025 21:22:48,28.18,0.00,,
389,08/07/2025 21:27:48,28.10,0.00,,
390,08/07/2025 21:32:48,28.01,0.00,,
391,08/07/2025 21:37:48,27.93,0.00,,
392,08/07/2025 21:42:48,27.88,0.00,,
393,08/07/2025 21:47:48,27.80,0.00,,
394,08/07/2025 21:52:48,27.71,0.00,,
395,08/07/2025 21:57:48,27.63,0.00,,
396,08/07/2025 22:02:48,27.54,0.00,,
397,08/07/2025 22:07:48,27.50,0.00,,
398,08/07/2025 22:12:48,27.45,0.00,,
399,08/07/2025 22:17:48,27.37,0.00,,
400,08/07/2025 22:22:48,27.32,0.00,,
401,08/07/2025 22:27:48,27.24,0.00,,
402,08/07/2025 22:32:48,27.24,0.00,,
403,08/07/2025 22:37:48,27.15,0.00,,
404,08/07/2025 22:42:48,27.07,0.00,,
405,08/07/2025 22:47:48,27.07,0.00,,
406,08/07/2025 22:52:48,26.98,0.00,,
407,08/07/2025 22:57:48,26.94,0.00,,
408,08/07/2025 23:02:48,26.94,0.00,,
409,08/07/2025 23:07:48,26.90,0.00,,
410,08/07/2025 23:12:48,26.90,0.00,,
411,08/07/2025 23:17:48,26.85,0.00,,
412,08/07/2025 23:22:48,26.85,0.00,,
413,08/07/2025 23:27:48,26.81,0.00,,
414,08/07/2025 23:32:48,26.77,0.00,,
415,08/07/2025 23:37:48,26.72,0.00,,
416,08/07/2025 23:42:48,26.68,0.00,,
417,08/07/2025 23:47:48,26.60,0.00,,
418,08/07/2025 23:52:48,26.51,0.00,,
419,08/07/2025 23:57:48,26.47,0.00,,
420,08/08/2025 00:02:48,26.47,0.00,,
421,08/08/2025 00:07:48,26.42,0.00,,
422,08/08/2025 00:12:48,26.38,0.00,,
423,08/08/2025 00:17:48,26.42,0.00,,
424,08/08/2025 00:22:48,26.34,0.00,,
425,08/08/2025 00:27:48,26.30,0.00,,
426,08/08/2025 00:32:48,26.25,0.00,,
427,08/08/2025 00:37:48,26.21,0.00,,
428,08/08/2025 00:42:48,26.17,0.00,,
429,08/08/2025 00:47:48,26.12,0.00,,
430,08/08/2025 00:52:48,26.08,0.00,,
431,08/08/2025 00:57:48,26.04,0.00,,
432,08/08/2025 01:02:48,26.04,0.00,,
433,08/08/2025 01:07:48,25.99,0.00,,
434,08/08/2025 01:12:48,25.95,0.00,,
435,08/08/2025 01:17:48,25.87,0.00,,
436,08/08/2025 01:22:48,25.82,0.00,,
437,08/08/2025 01:27:48,25.78,0.00,,
438,08/08/2025 01:32:48,25.78,0.00,,
439,08/08/2025 01:37:48,25.78,0.00,,
440,08/08/2025 01:42:48,25.69,0.00,,
441,08/08/2025 01:47:48,25.65,0.00,,
442,08/08/2025 01:52:48,25.61,0.00,,
443,08/08/2025 01:57:48,25.52,0.00,,
444,08/08/2025 02:02:48,25.48,0.00,,
445,08/08/2025 02:07:48,25.48,0.00,,
446,08/08/2025 02:12:48,25.39,0.00,,
447,08/08/2025 02:17:48,25.35,0.00,,
448,08/08/2025 02:22:48,25.27,0.00,,
449,08/08/2025 02:27:48,25.18,0.00,,
450,08/08/2025 02:32:48,25.18,0.00,,
451,08/08/2025 02:37:48,25.09,0.00,,
452,08/08/2025 02:42:48,25.01,0.00,,
453,08/08/2025 02:47:48,24.97,0.00,,
454,08/08/2025 02:52:48,24.88,0.00,,
455,08/08/2025 02:57:48,24.88,0.00,,
456,08/08/2025 03:02:48,24.79,0.00,,
457,08/08/2025 03:07:48,24.75,0.00,,
458,08/08/2025 03:12:48,24.75,0.00,,
459,08/08/2025 03:17:48,24.62,0.00,,
460,08/08/2025 03:22:48,24.62,0.00,,
461,08/08/2025 03:27:48,24.54,0.00,,
462,08/08/2025 03:32:48,24.49,0.00,,
463,08/08/2025 03:37:48,24.45,0.20,,
464,08/08/2025 03:42:48,24.41,0.00,,
465,08/08/2025 03:47:48,24.32,0.00,,
466,08/08/2025 03:52:48,24.24,0.00,,
467,08/08/2025 03:57:48,24.15,0.00,,
468,08/08/2025 04:02:48,24.11,0.00,,
469,08/08/2025 04:07:48,24.02,0.00,,
470,08/08/2025 04:12:48,23.94,0.00,,
471,08/08/2025 04:17:48,23.89,0.00,,
472,08/08/2025 04:22:48,23.85,0.00,,
473,08/08/2025 04:27:48,23.76,0.00,,
474,08/08/2025 04:32:48,23.72,0.00,,
475,08/08/2025 04:37:48,23.59,0.00,,
476,08/08/2025 04:42:48,23.59,0.00,,
477,08/08/2025 04:47:48,23.55,0.00,,
478,08/08/2025 04:52:48,23.55,0.00,,
479,08/08/2025 04:57:48,23.51,0.00,,
480,08/08/2025 05:02:48,23.55,0.00,,
481,08/08/2025 05:07:48,23.51,0.00,,
482,08/08/2025 05:12:48,23.42,0.00,,
483,08/08/2025 05:17:48,23.42,0.00,,
484,08/08/2025 05:22:48,23.38,0.00,,
485,08/08/2025 05:27:48,23.34,0.00,,
486,08/08/2025 05:32:48,23.29,0.00,,
487,08/08/2025 05:37:48,23.21,0.00,,
488,08/08/2025 05:42:48,23.25,0.00,,
489,08/08/2025 05:47:48,23.12,0.00,,
490,08/08/2025 05:52:48,23.08,0.00,,
491,08/08/2025 05:57:48,23.08,0.00,,
492,08/08/2025 06:02:48,23.03,0.00,,
493,08/08/2025 06:07:48,23.03,0.00,,
494,08/08/2025 06:12:48,22.99,0.00,,
495,08/08/2025 06:17:48,22.95,0.00,,
496,08/08/2025 06:22:48,22.95,0.00,,
497,08/08/2025 06:27:48,22.91,0.00,,
498,08/08/2025 06:32:48,22.86,0.00,,
499,08/08/2025 06:37:48,22.86,0.00,,
500,08/08/2025 06:42:48,22.86,0.00,,
501,08/08/2025 06:47:48,22.86,0.83,,
502,08/08/2025 06:52:48,22.82,2.07,,
503,08/08/2025 06:57:48,22.86,5.60,,
504,08/08/2025 07:02:48,22.82,11.62,,
505,08/08/2025 07:07:48,22.82,19.77,,
506,08/08/2025 07:12:48,22.82,30.62,,
507,08/08/2025 07:17:48,22.82,43.34,,
508,08/08/2025 07:22:48,22.82,58.80,,
509,08/08/2025 07:27:48,22.82,75.14,,
510,08/08/2025 07:32:48,22.95,93.52,,
511,08/08/2025 07:37:48,22.95,111.04,,
512,08/08/2025 07:42:48,23.03,131.08,,
513,08/08/2025 07:47:48,23.08,149.36,,
514,08/08/2025 07:52:48,23.08,171.84,,
515,08/08/2025 07:57:48,23.16,190.32,,
516,08/08/2025 08:02:48,23.25,211.28,,
517,08/08/2025 08:07:48,23.34,235.60,,
518,08/08/2025 08:12:48,23.46,260.56,,
519,08/08/2025 08:17:48,23.51,288.96,,
520,08/08/2025 08:22:48,23.59,317.44,,
521,08/08/2025 08:27:48,23.81,349.76,,
522,08/08/2025 08:32:48,23.94,385.76,,
523,08/08/2025 08:37:48,24.11,422.56,,
524,08/08/2025 08:42:48,24.28,467.84,,
525,08/08/2025 08:47:48,24.54,502.72,,
526,08/08/2025 08:52:48,24.71,572.16,,
527,08/08/2025 08:57:48,24.92,602.40,,
528,08/08/2025 09:02:48,25.22,664.64,,
529,08/08/2025 09:07:48,25.52,782.72,,
530,08/08/2025 09:12:48,25.82,793.28,,
531,08/08/2025 09:17:48,26.17,840.32,,
532,08/08/2025 09:22:48,26.47,953.28,,
533,08/08/2025 09:27:48,26.81,1072.00,,
534,08/08/2025 09:32:48,27.28,2278.40,,
535,08/08/2025 09:37:48,27.71,1876.48,,
536,08/08/2025 09:42:48,28.14,2195.20,,
537,08/08/2025 09:47:48,28.40,2052.48,,
538,08/08/2025 09:52:48,28.78,2564.48,,
539,08/08/2025 09:57:48,29.21,2300.16,,
540,08/08/2025 10:02:48,29.60,2449.92,,
541,08/08/2025 10:07:48,29.81,1313.28,,
542,08/08/2025 10:12:48,30.28,4188.16,,
543,08/08/2025 10:17:48,30.97,4387.84,,
544,08/08/2025 10:22:48,31.66,5811.20,,
545,08/08/2025 10:27:48,31.96,1500.16,,
546,08/08/2025 10:32:48,32.26,3488.00,,
547,08/08/2025 10:37:48,32.77,5437.44,,
