SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,12:51:38,2025-10-14,g34p_light_v2,mrk,,255,32492,,0.099897,2.921637,0.096595,1.861190,2.217598,2.171024,3.911420,1.693822,23.864553,24.376511,42.995514,0.441786,7.500000,PSF-00438_20251014125138_3e0,0.000000,0.000000,0.000000,148.508545,537.046204,0.723472,0.5,0.80,36.071156,1.000000,51.08,50.01,30.33,28.52,28.52,90.97,156.7,157.0,-0.2,125,4.016,12:41:27,2025-10-14,0.05,1,-0.000,-0.000,-0.026,0.146,3.773,31.661,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,537.046204,25,0.732689,537.235352,538.093567,-0.858215,2.466283,2.481812,1.655425,0.938782,0.220781,-0.021222,0.405497,0.219429,148.508545,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014125138_3e0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
24,12:54:31,2025-10-14,g34p_light_v2,mrk,,234,17818,,0.154354,2.921408,0.146608,3.637701,2.256565,2.165556,4.430935,2.174371,23.803593,24.803959,48.704445,0.441786,7.500000,PSF-00438_20251014125431_e02,0.000000,0.000000,0.000000,94.273209,184.186691,0.488165,0.5,0.80,11.583767,1.000000,51.63,49.55,30.44,30.68,30.68,90.98,156.7,-17.7,111.3,59,4.012,12:51:51,2025-10-14,0.65,0,0.013,-9999.000,-9999.000,3.466,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,182.323700,25,-1.253955,181.785461,182.394180,-0.608719,2.465653,2.481716,1.655185,0.570013,0.219768,0.003025,0.416313,0.160666,94.273209,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014125431_e02,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
25,12:57:00,2025-10-14,g34p_light_v2,mrk,,226,20666,,0.187983,2.920960,0.176616,4.600342,2.308028,2.192967,4.587765,2.279737,24.106091,25.370893,50.430798,0.441786,7.500000,PSF-00438_20251014125700_3fe,0.000000,0.000000,0.000000,100.086807,174.984375,0.428024,0.5,0.80,11.104962,1.000000,52.36,49.75,30.59,31.29,31.29,90.97,156.6,-17.7,111.3,65,3.980,12:51:51,2025-10-14,0.65,0,0.018,0.062,0.071,17.740,10.675,59.836,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,174.194092,25,-0.525823,173.675537,174.232712,-0.557175,2.465886,2.482648,1.654717,0.570014,0.218490,0.008584,0.425355,0.165649,100.086807,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014125700_3fe,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
26,12:59:49,2025-10-14,g34p_light_v2,mrk,,229,14950,,0.336738,2.921465,0.301936,4.833349,2.278558,2.157686,3.686958,1.408401,23.720091,25.048864,40.531834,0.441786,7.500000,PSF-00438_20251014125949_18a,0.000000,0.000000,0.000000,128.704544,524.898926,0.754801,0.5,0.80,35.875725,1.000000,51.24,48.52,30.75,27.51,27.51,90.96,156.7,157.1,-0.3,119,4.001,12:51:51,2025-10-14,0.65,0,0.076,0.020,-9999.000,28.892,112.164,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,520.441895,25,-2.708397,523.043274,521.027283,2.015991,2.464226,2.481119,1.655245,0.939143,0.217151,-0.038052,0.435276,0.214192,128.704544,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014125949_18a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
27,13:02:19,2025-10-14,g34p_light_v2,mrk,,249,19257,,0.051625,2.922367,0.050729,1.223381,2.186614,2.156007,4.302305,2.115691,23.699152,24.035589,47.291588,0.441786,7.500000,PSF-00438_20251014130219_026,0.000000,0.000000,0.000000,129.900818,318.311737,0.591907,0.5,0.80,12.056029,1.000000,48.83,48.14,30.87,30.17,30.17,90.97,156.8,132.6,15.4,51,4.001,12:51:51,2025-10-14,0.65,0,0.001,-0.000,-0.026,15.216,9.041,51.559,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,311.165222,25,-5.258227,309.224731,310.795135,-1.570404,2.463705,2.477895,1.656189,0.878055,0.216113,-0.008237,0.443776,0.153107,129.900818,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014130219_026,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
28,13:04:58,2025-10-14,g34p_light_v2,mrk,,244,13238,,-0.024333,2.924047,-0.024537,-0.602110,2.091478,2.106536,4.245839,2.154361,23.158033,22.992493,46.676292,0.441786,7.500000,PSF-00438_20251014130458_a11,0.000000,0.000000,0.000000,85.870743,222.798767,0.614582,0.5,0.80,16.209988,1.000000,46.28,46.61,31.03,29.94,29.94,90.96,157.0,-17.3,111.0,66,3.998,13:02:35,2025-10-14,0.01,1,0.010,0.001,-0.009,-28.327,21.123,9.659,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,217.509628,25,-4.133677,216.814041,216.889709,-0.075668,2.461642,2.475309,1.657954,0.570758,0.214748,-0.012911,0.452788,0.166618,85.870743,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014130458_a11,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
29,13:07:52,2025-10-14,g34p_light_v2,mrk,,250,47283,,0.035196,2.921594,0.034777,0.924659,2.159986,2.136833,4.490260,2.330274,23.490141,23.744659,49.361286,0.441786,7.500000,PSF-00438_20251014130752_2ef,0.000000,0.000000,0.000000,96.967934,249.893982,0.611964,0.5,0.80,17.476795,1.000000,47.45,46.94,31.16,30.92,30.92,90.97,156.7,-15.4,109.8,71,3.994,13:02:35,2025-10-14,0.01,1,-0.004,-0.005,-0.046,-0.171,-0.486,22.663,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,242.047546,25,-6.561392,239.528412,240.514526,-0.986115,2.462053,2.476847,1.655380,0.573947,0.213687,-0.002756,0.462240,0.171527,96.967934,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014130752_2ef,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
30,13:10:26,2025-10-14,g34p_light_v2,mrk,,247,31777,,0.165560,2.922287,0.156683,2.955226,2.211419,2.137507,3.869763,1.658344,23.498259,24.310789,42.541466,0.441786,7.500000,PSF-00438_20251014131026_863,0.000000,0.000000,0.000000,144.214508,540.033081,0.732952,0.5,0.80,40.072227,1.000000,48.24,46.63,31.28,28.34,28.34,90.96,156.8,157.0,-0.1,137,3.990,13:02:35,2025-10-14,0.01,1,0.006,0.011,0.084,0.461,0.224,103.296,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,540.033081,25,0.925885,540.490845,541.356628,-0.865784,2.461612,2.477870,1.656106,0.938709,0.212657,-0.034792,0.470281,0.230255,144.214508,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014131026_863,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
31,13:13:05,2025-10-14,g34p_light_v2,mrk,,225,11601,,-0.002526,2.923511,-0.002528,-0.061095,2.107912,2.109441,4.229706,2.121794,23.187675,23.170874,46.494331,0.441786,7.500000,PSF-00438_20251014131305_145,0.000000,0.000000,0.000000,117.703918,346.708588,0.660511,0.5,0.80,42.845913,1.000000,45.73,45.77,31.38,29.87,29.87,90.97,156.9,16.9,89.2,162,3.987,13:02:35,2025-10-14,0.01,1,0.023,0.028,0.006,97.596,55.933,27.554,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,337.397919,25,-7.423486,334.127441,336.096771,-1.969330,2.460452,2.474507,1.657391,0.631661,0.211863,-0.017840,0.478354,0.253184,117.703918,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014131305_145,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
32,13:13:27,2025-10-14,g34p_light_v2,mrk,,225,11601,,0.079258,2.922313,0.077165,2.095829,2.211580,2.159160,4.590010,2.378430,23.734528,24.310757,50.455608,0.441786,7.500000,PSF-00438_20251014131327_282,0.000000,0.000000,0.000000,129.973053,317.385712,0.590489,0.5,0.80,13.909758,1.000000,47.90,46.76,31.41,31.30,31.30,90.97,156.8,1.3,99.1,59,3.986,13:13:16,2025-10-14,0.05,1,-0.001,-0.018,-0.020,110.515,78.795,39.015,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,308.862457,25,-6.107563,307.326080,308.654999,-1.328918,2.461761,2.477335,1.656133,0.603377,0.211601,-0.001131,0.479426,0.160277,129.973053,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014131327_282,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
33,13:16:36,2025-10-14,g34p_light_v2,mrk,,252,46197,,-0.000541,2.921805,-0.000541,-0.014737,2.095036,2.095405,4.484963,2.389927,23.032883,23.028824,49.299122,0.441786,7.500000,PSF-00438_20251014131636_046,0.000000,0.000000,0.000000,81.201553,234.996002,0.654456,0.5,0.80,17.495129,1.000000,45.09,45.10,31.52,30.90,30.90,90.97,156.7,-17.2,111.0,67,3.982,13:13:16,2025-10-14,0.05,1,0.009,-0.007,-9999.000,-2.258,-0.246,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,229.924316,25,-3.763687,229.612823,229.615845,-0.003021,2.459538,2.473567,1.655600,0.570847,0.210697,-0.007334,0.488740,0.167420,81.201553,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014131636_046,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
34,13:19:20,2025-10-14,g34p_light_v2,mrk,,227,12168,,0.046995,2.922905,0.046251,1.143553,2.139179,2.110568,4.308693,2.169514,23.200571,23.515091,47.363636,0.441786,7.500000,PSF-00438_20251014131920_5c3,0.000000,0.000000,0.000000,107.800842,332.852081,0.676130,0.5,0.80,30.044895,1.000000,45.84,45.22,31.60,30.20,30.20,90.97,156.9,157.0,-0.1,111,3.978,13:13:16,2025-10-14,0.05,1,0.002,-9999.000,-9999.000,-1.106,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,323.299530,25,-6.597844,323.675049,323.420532,0.254517,2.459684,2.474545,1.656754,0.938872,0.210046,-0.016660,0.496557,0.207235,107.762215,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014131920_5c3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
35,13:22:18,2025-10-14,g34p_light_v2,mrk,,242,13262,,0.100015,2.922427,0.096706,2.921687,2.198876,2.125810,4.840464,2.641588,23.372295,24.175627,53.218670,0.441786,7.500000,PSF-00438_20251014132218_cf1,0.000000,0.000000,0.000000,75.689438,109.495598,0.308744,0.5,0.80,8.751552,1.000000,46.67,45.12,31.76,32.24,32.24,90.95,156.8,-18.0,111.5,71,3.975,13:13:16,2025-10-14,0.05,1,0.023,0.039,0.041,15.276,8.765,32.614,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,108.587624,25,-0.730866,107.899544,108.450829,-0.551285,2.459511,2.475622,1.656253,0.569522,0.208674,0.005921,0.504722,0.171048,74.695229,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014132218_cf1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
36,13:25:04,2025-10-14,g34p_light_v2,mrk,,236,94770,,0.067171,2.922563,0.065662,1.726122,2.195814,2.152642,4.499235,2.303421,23.663074,24.137646,49.458179,0.441786,7.500000,PSF-00438_20251014132504_ce4,0.000000,0.000000,0.000000,98.605515,264.644928,0.627404,0.5,0.80,24.233368,1.000000,46.31,45.40,31.87,30.95,30.95,90.97,156.8,-7.5,104.8,97,3.971,13:13:16,2025-10-14,0.05,1,-0.003,0.019,0.034,16.324,95.835,47.150,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,258.533844,25,-4.372439,259.318481,258.394562,0.923920,2.459857,2.475114,1.656395,0.587680,0.207755,-0.011002,0.512218,0.194165,98.605515,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014132504_ce4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
37,13:25:26,2025-10-14,g34p_light_v2,mrk,,236,94770,,0.010524,2.921724,0.010487,0.305388,2.151965,2.144319,4.701180,2.549215,23.573395,23.657454,51.682045,0.441786,7.500000,PSF-00438_20251014132526_901,0.000000,0.000000,0.000000,122.741104,280.849396,0.562965,0.5,0.80,20.613441,1.000000,45.32,45.15,31.90,31.72,31.72,90.96,156.7,-9.3,105.9,92,3.970,13:25:17,2025-10-14,0.05,1,-0.000,0.004,-0.008,28.263,8.256,100.721,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,277.302856,25,-2.387618,277.473450,277.436310,0.037140,2.459525,2.473776,1.655515,0.584577,0.207530,-0.002038,0.513233,0.189647,122.741104,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014132526_901,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
38,13:28:46,2025-10-14,g34p_light_v2,mrk,,251,21595,,0.002554,2.921116,0.002552,0.071816,2.075255,2.073454,4.542157,2.466902,22.795795,22.815590,49.937004,0.441786,7.500000,PSF-00438_20251014132846_65f,0.000000,0.000000,0.000000,135.042068,354.781555,0.619366,0.5,0.80,22.314678,1.000000,43.55,43.51,31.96,31.12,31.12,90.96,156.6,153.8,1.8,90,3.966,13:25:17,2025-10-14,0.05,1,0.032,0.029,0.023,3.704,129.151,64.048,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,351.186279,25,-2.305600,350.596191,351.485718,-0.889526,2.457325,2.471390,1.654879,0.930609,0.207025,-0.010091,0.521796,0.188326,131.112091,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014132846_65f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
39,13:32:05,2025-10-14,g34p_light_v2,mrk,,256,12990,,0.010194,2.922407,0.010159,0.214171,2.104470,2.099108,3.958010,1.853541,23.080059,23.139009,43.519012,0.441786,7.500000,PSF-00438_20251014133205_0e8,0.000000,0.000000,0.000000,166.949631,495.652557,0.663172,0.5,0.80,19.327951,1.000000,44.49,44.38,31.83,28.72,28.72,90.95,156.8,156.7,0.0,73,3.962,13:25:17,2025-10-14,0.05,1,0.011,0.019,-9999.000,-62.042,116.701,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,495.652557,25,2.132452,498.579041,498.700867,-0.121826,2.458509,2.472688,1.656232,0.938154,0.208101,-0.036903,0.529978,0.172845,166.949631,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014133205_0e8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
40,13:34:49,2025-10-14,g34p_light_v2,mrk,,230,13642,,0.120727,2.922415,0.115938,2.648484,2.198847,2.132614,4.203443,2.004596,23.447489,24.175709,46.215679,0.441786,7.500000,PSF-00438_20251014133449_cba,0.000000,0.000000,0.000000,188.431259,468.694519,0.597966,0.5,0.80,20.680645,1.000000,46.57,45.17,31.80,29.77,29.77,90.95,156.8,156.9,-0.0,86,3.923,13:25:17,2025-10-14,0.05,1,0.004,-9999.000,-9999.000,3.062,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,447.006927,25,-17.788662,434.967743,443.265778,-8.298035,2.459569,2.475480,1.656240,0.938447,0.208370,-0.024237,0.537070,0.185080,180.778030,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014133449_cba,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
41,13:37:07,2025-10-14,g34p_light_v2,mrk,,233,12663,,0.041957,2.921371,0.041363,1.215093,2.156090,2.125667,4.726458,2.570368,23.374456,23.708992,51.973507,0.441786,7.500000,PSF-00438_20251014133707_97a,0.000000,0.000000,0.000000,149.383301,330.862183,0.548503,0.5,0.80,53.299427,1.000000,45.54,44.90,31.85,31.82,31.82,90.94,156.7,34.0,78.3,243,3.953,13:25:17,2025-10-14,0.05,1,0.005,-0.020,-9999.000,151.833,76.116,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,323.357452,25,-5.686540,321.315765,322.733337,-1.417572,2.459195,2.474088,1.655146,0.664055,0.207965,-0.000245,0.542835,0.325834,149.383301,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014133707_97a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
42,13:39:38,2025-10-14,g34p_light_v2,mrk,,240,18799,,0.040716,2.923371,0.040157,0.724736,2.116338,2.098213,3.705085,1.588746,23.072058,23.271362,40.741295,0.441786,7.500000,PSF-00438_20251014133938_7e9,0.000000,0.000000,0.000000,136.798019,513.499451,0.733597,0.5,0.80,67.158432,1.000000,44.55,44.16,31.91,27.59,27.59,90.94,156.9,156.7,0.1,229,3.953,13:37:18,2025-10-14,0.03,1,0.024,0.033,-9999.000,4.212,1.370,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,512.918457,25,-0.313489,516.870972,513.051331,3.819641,2.458207,2.472772,1.657243,0.938134,0.207464,-0.051051,0.548614,0.313183,135.012024,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014133938_7e9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
43,13:45:41,2025-10-14,g34p_light_v2,mrk,,349,30548,,0.152123,2.923136,0.144598,3.572490,2.191129,2.101851,4.356870,2.165741,23.114279,24.096079,47.912968,0.441786,7.500000,PSF-00438_20251014134541_095,0.000000,0.000000,0.000000,104.250313,139.108261,0.250581,0.5,0.80,46.590973,1.000000,46.58,44.68,31.74,30.39,30.39,90.93,156.9,157.1,-0.2,465,3.945,13:37:18,2025-10-14,0.03,1,0.064,0.103,-9999.000,3.026,100.554,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,136.021255,25,-2.026741,136.726852,136.211060,0.515793,2.458929,2.475528,1.656996,0.939154,0.208885,-0.016055,0.559654,0.525446,104.250313,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014134541_095,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
44,13:48:41,2025-10-14,g34p_light_v2,mrk,,348,91528,,0.047170,2.923287,0.046421,1.296175,2.068248,2.035815,4.515450,2.447202,22.387579,22.744247,49.655807,0.441786,7.500000,PSF-00438_20251014134841_743,0.000000,0.000000,0.000000,93.528984,143.467728,0.348083,0.5,0.80,168.480927,1.000000,45.15,44.45,31.27,31.02,31.02,90.93,156.9,60.1,61.7,1210,3.942,13:37:18,2025-10-14,0.03,1,-0.010,-0.013,-9999.000,90.941,45.078,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,140.127533,25,-2.206268,141.810532,140.313889,1.496643,2.458723,2.473734,1.657155,0.715862,0.212779,-0.002884,0.564546,1.195834,93.528984,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014134841_743,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
45,13:51:27,2025-10-14,g34p_light_v2,mrk,,339,16423,,0.085650,2.922218,0.083211,2.499449,2.068077,2.005499,4.697169,2.629092,22.060394,22.748749,51.668629,0.441786,7.500000,PSF-00438_20251014135127_412,0.000000,0.000000,0.000000,100.803497,148.166809,0.319662,0.5,0.80,168.836731,1.000000,46.15,44.75,30.88,31.71,31.71,90.91,156.8,132.1,15.7,1320,3.938,13:48:53,2025-10-14,0.05,1,0.007,-9999.000,-9999.000,1.028,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,136.469727,25,-8.770394,132.842300,135.629608,-2.787308,2.459212,2.475121,1.656033,0.876813,0.216010,0.010111,0.569964,1.295119,100.803497,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014135127_412,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
46,13:55:10,2025-10-14,g34p_light_v2,mrk,,346,34655,,0.053460,2.922671,0.052500,1.200377,2.062644,2.032596,4.071393,2.008749,22.355503,22.685991,44.779213,0.441786,7.500000,PSF-00438_20251014135510_52e,0.000000,0.000000,0.000000,77.174309,170.113327,0.546336,0.5,0.80,81.454453,1.000000,46.36,45.69,30.76,29.21,29.21,90.92,156.8,-17.4,111.1,373,3.933,13:48:53,2025-10-14,0.05,1,0.018,-0.022,-9999.000,-1.277,61.980,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,164.746994,25,-4.092668,163.910156,164.262894,-0.352737,2.460482,2.475436,1.656508,0.570512,0.217093,-0.018211,0.579603,0.442598,77.174309,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014135510_52e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
47,13:55:24,2025-10-14,g34p_light_v2,mrk,,346,34655,,0.097709,2.923313,0.094548,2.041826,2.094869,2.043802,3.992618,1.897749,22.478998,23.040665,43.913284,0.441786,7.500000,PSF-00438_20251014135524_472,0.000000,0.000000,0.000000,122.725723,172.080002,0.286810,0.5,0.80,124.844322,1.000000,47.12,45.97,30.74,28.87,28.87,90.92,156.9,-17.7,111.3,1088,3.933,13:48:53,2025-10-14,0.05,1,0.003,0.009,0.015,-51.926,85.228,42.780,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,167.554733,25,-3.309858,166.475769,167.348587,-0.872818,2.460860,2.476450,1.657182,0.570034,0.217195,-0.022041,0.580028,1.086224,122.725723,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251014135524_472,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
